start time,start time ISO,start time timezone,start time offset,end time,end time ISO,end time timezone,end time offset,light mins,deep mins,rem mins,interruption mins,unknown mins,interruptions,toss turns,type,actual seconds,calories,heart rate avg,heart rate min,heart rate max,state,version,id
4/23/16 5:16,2016-04-23T05:16:01Z,America/New_York,-240,4/23/16 13:17,2016-04-23T13:17:01Z,America/New_York,-240,273,89,118,0,0,0,38,sleep,28860,496.7000122,74.36626434,,,complete,2,sleep__2016-04-23T051601
