date,calories,gsr,heart-rate,skin-temp,steps
2016-01-31 05:00Z,1.3,,,,0
2016-01-31 05:01Z,1.1,,,,0
2016-01-31 05:02Z,1.1,,,,0
2016-01-31 05:03Z,1.2,,,,0
2016-01-31 05:04Z,1.1,,,,0
2016-01-31 05:05Z,1.1,,,,0
2016-01-31 05:06Z,1.2,,,,0
2016-01-31 05:07Z,1.1,,,,0
2016-01-31 05:08Z,1.2,,,,0
2016-01-31 05:09Z,1.1,,,,0
2016-01-31 05:10Z,1.1,,,,0
2016-01-31 05:11Z,1.2,,,,0
2016-01-31 05:12Z,1.1,,,,0
2016-01-31 05:13Z,1.1,,,,0
2016-01-31 05:14Z,1.2,,,,0
2016-01-31 05:15Z,1.1,,,,0
2016-01-31 05:16Z,1.1,,,,0
2016-01-31 05:17Z,1.2,,,,0
2016-01-31 05:18Z,1.1,,,,0
2016-01-31 05:19Z,1.1,,,,0
2016-01-31 05:20Z,1.2,,,,0
2016-01-31 05:21Z,1.1,,,,0
2016-01-31 05:22Z,1.1,,,,0
2016-01-31 05:23Z,1.2,,,,0
2016-01-31 05:24Z,1.1,,,,0
2016-01-31 05:25Z,1.1,,,,0
2016-01-31 05:26Z,1.2,,,,0
2016-01-31 05:27Z,1.1,,,,0
2016-01-31 05:28Z,1.1,,,,0
2016-01-31 05:29Z,1.2,,,,0
2016-01-31 05:30Z,1.1,,,,0
2016-01-31 05:31Z,1.2,,,,0
2016-01-31 05:32Z,1.1,,,,0
2016-01-31 05:33Z,1.1,,,,0
2016-01-31 05:34Z,1.2,,,,0
2016-01-31 05:35Z,1.1,,,,0
2016-01-31 05:36Z,1.1,,,,0
2016-01-31 05:37Z,1.2,,,,0
2016-01-31 05:38Z,1.1,,,,0
2016-01-31 05:39Z,1.1,,,,0
2016-01-31 05:40Z,1.2,,,,0
2016-01-31 05:41Z,1.1,,,,0
2016-01-31 05:42Z,1.1,,,,0
2016-01-31 05:43Z,1.2,,,,0
2016-01-31 05:44Z,1.1,,,,0
2016-01-31 05:45Z,1.1,,,,0
2016-01-31 05:46Z,1.2,,,,0
2016-01-31 05:47Z,1.1,,,,0
2016-01-31 05:48Z,1.1,,,,0
2016-01-31 05:49Z,1.2,,,,0
2016-01-31 05:50Z,1.1,,,,0
2016-01-31 05:51Z,1.1,,,,0
2016-01-31 05:52Z,1.2,,,,0
2016-01-31 05:53Z,1.1,,,,0
2016-01-31 05:54Z,1.2,,,,0
2016-01-31 05:55Z,1.1,,,,0
2016-01-31 05:56Z,1.1,,,,0
2016-01-31 05:57Z,1.2,,,,0
2016-01-31 05:58Z,1.1,,,,0
2016-01-31 05:59Z,1.1,,,,0
2016-01-31 06:00Z,1.2,,,,0
2016-01-31 06:01Z,1.1,,,,0
2016-01-31 06:02Z,1.1,,,,0
2016-01-31 06:03Z,1.2,,,,0
2016-01-31 06:04Z,1.1,,,,0
2016-01-31 06:05Z,1.1,,,,0
2016-01-31 06:06Z,1.2,,,,0
2016-01-31 06:07Z,1.1,,,,0
2016-01-31 06:08Z,1.1,,,,0
2016-01-31 06:09Z,1.2,,,,0
2016-01-31 06:10Z,1.1,,,,0
2016-01-31 06:11Z,1.1,,,,0
2016-01-31 06:12Z,1.2,,,,0
2016-01-31 06:13Z,1.1,,,,0
2016-01-31 06:14Z,1.1,,,,0
2016-01-31 06:15Z,1.2,,,,0
2016-01-31 06:16Z,1.1,,,,0
2016-01-31 06:17Z,1.1,,,,0
2016-01-31 06:18Z,1.2,,,,0
2016-01-31 06:19Z,1.1,,,,0
2016-01-31 06:20Z,1.2,,,,0
2016-01-31 06:21Z,1.1,,,,0
2016-01-31 06:22Z,1.1,,,,0
2016-01-31 06:23Z,1.2,,,,0
2016-01-31 06:24Z,1.1,,,,0
2016-01-31 06:25Z,1.1,,,,0
2016-01-31 06:26Z,1.2,,,,0
2016-01-31 06:27Z,1.1,,,,0
2016-01-31 06:28Z,1.1,,,,0
2016-01-31 06:29Z,1.2,,,,0
2016-01-31 06:30Z,1.1,,,,0
2016-01-31 06:31Z,1.1,,,,0
2016-01-31 06:32Z,1.2,,,,0
2016-01-31 06:33Z,1.1,,,,0
2016-01-31 06:34Z,1.1,,,,0
2016-01-31 06:35Z,1.2,,,,0
2016-01-31 06:36Z,1.1,,,,0
2016-01-31 06:37Z,1.1,,,,0
2016-01-31 06:38Z,1.2,,,,0
2016-01-31 06:39Z,1.1,,,,0
2016-01-31 06:40Z,1.1,,,,0
2016-01-31 06:41Z,1.2,,,,0
2016-01-31 06:42Z,1.1,,,,0
2016-01-31 06:43Z,1.2,,,,0
2016-01-31 06:44Z,1.1,,,,0
2016-01-31 06:45Z,1.1,,,,0
2016-01-31 06:46Z,1.2,,,,0
2016-01-31 06:47Z,1.1,,,,0
2016-01-31 06:48Z,1.1,,,,0
2016-01-31 06:49Z,1.2,,,,0
2016-01-31 06:50Z,1.1,,,,0
2016-01-31 06:51Z,1.1,,,,0
2016-01-31 06:52Z,1.2,,,,0
2016-01-31 06:53Z,1.1,,,,0
2016-01-31 06:54Z,1.1,,,,0
2016-01-31 06:55Z,1.2,,,,0
2016-01-31 06:56Z,1.1,,,,0
2016-01-31 06:57Z,1.1,,,,0
2016-01-31 06:58Z,1.2,,,,0
2016-01-31 06:59Z,1.1,,,,0
2016-01-31 07:00Z,1.1,,,,0
2016-01-31 07:01Z,1.2,,,,0
2016-01-31 07:02Z,1.1,,,,0
2016-01-31 07:03Z,1.1,,,,0
2016-01-31 07:04Z,1.2,,,,0
2016-01-31 07:05Z,1.1,,,,0
2016-01-31 07:06Z,1.2,,,,0
2016-01-31 07:07Z,1.1,,,,0
2016-01-31 07:08Z,1.1,,,,0
2016-01-31 07:09Z,1.2,,,,0
2016-01-31 07:10Z,1.1,,,,0
2016-01-31 07:11Z,1.1,,,,0
2016-01-31 07:12Z,1.2,,,,0
2016-01-31 07:13Z,1.1,,,,0
2016-01-31 07:14Z,1.1,,,,0
2016-01-31 07:15Z,1.2,,,,0
2016-01-31 07:16Z,1.1,,,,0
2016-01-31 07:17Z,1.1,,,,0
2016-01-31 07:18Z,1.2,,,,0
2016-01-31 07:19Z,1.1,,,,0
2016-01-31 07:20Z,1.1,,,,0
2016-01-31 07:21Z,1.2,,,,0
2016-01-31 07:22Z,1.1,,,,0
2016-01-31 07:23Z,1.1,,,,0
2016-01-31 07:24Z,1.2,,,,0
2016-01-31 07:25Z,1.1,,,,0
2016-01-31 07:26Z,1.1,,,,0
2016-01-31 07:27Z,1.2,,,,0
2016-01-31 07:28Z,1.1,,,,0
2016-01-31 07:29Z,1.2,,,,0
2016-01-31 07:30Z,1.1,,,,0
2016-01-31 07:31Z,1.1,,,,0
2016-01-31 07:32Z,1.2,,,,0
2016-01-31 07:33Z,1.1,,,,0
2016-01-31 07:34Z,1.1,,,,0
2016-01-31 07:35Z,1.2,,,,0
2016-01-31 07:36Z,1.1,,,,0
2016-01-31 07:37Z,1.1,,,,0
2016-01-31 07:38Z,1.2,,,,0
2016-01-31 07:39Z,1.1,,,,0
2016-01-31 07:40Z,1.1,,,,0
2016-01-31 07:41Z,1.2,,,,0
2016-01-31 07:42Z,1.1,,,,0
2016-01-31 07:43Z,1.1,,,,0
2016-01-31 07:44Z,1.2,,,,0
2016-01-31 07:45Z,1.1,,,,0
2016-01-31 07:46Z,1.1,,,,0
2016-01-31 07:47Z,1.2,,,,0
2016-01-31 07:48Z,1.1,,,,0
2016-01-31 07:49Z,1.1,,,,0
2016-01-31 07:50Z,1.2,,,,0
2016-01-31 07:51Z,1.1,,,,0
2016-01-31 07:52Z,1.1,,,,0
2016-01-31 07:53Z,1.2,,,,0
2016-01-31 07:54Z,1.1,,,,0
2016-01-31 07:55Z,1.2,,,,0
2016-01-31 07:56Z,1.1,,,,0
2016-01-31 07:57Z,1.1,,,,0
2016-01-31 07:58Z,1.2,,,,0
2016-01-31 07:59Z,1.1,,,,0
2016-01-31 08:00Z,1.1,,,,0
2016-01-31 08:01Z,1.2,,,,0
2016-01-31 08:02Z,1.1,,,,0
2016-01-31 08:03Z,1.1,,,,0
2016-01-31 08:04Z,1.2,,,,0
2016-01-31 08:05Z,1.1,,,,0
2016-01-31 08:06Z,1.1,,,,0
2016-01-31 08:07Z,1.2,,,,0
2016-01-31 08:08Z,1.1,,,,0
2016-01-31 08:09Z,1.1,,,,0
2016-01-31 08:10Z,1.2,,,,0
2016-01-31 08:11Z,1.1,,,,0
2016-01-31 08:12Z,1.1,,,,0
2016-01-31 08:13Z,1.2,,,,0
2016-01-31 08:14Z,1.1,,,,0
2016-01-31 08:15Z,1.1,,,,0
2016-01-31 08:16Z,1.2,,,,0
2016-01-31 08:17Z,1.1,,,,0
2016-01-31 08:18Z,1.2,,,,0
2016-01-31 08:19Z,1.1,,,,0
2016-01-31 08:20Z,1.1,,,,0
2016-01-31 08:21Z,1.2,,,,0
2016-01-31 08:22Z,1.1,,,,0
2016-01-31 08:23Z,1.1,,,,0
2016-01-31 08:24Z,1.2,,,,0
2016-01-31 08:25Z,1.1,,,,0
2016-01-31 08:26Z,1.1,,,,0
2016-01-31 08:27Z,1.2,,,,0
2016-01-31 08:28Z,1.1,,,,0
2016-01-31 08:29Z,1.1,,,,0
2016-01-31 08:30Z,1.2,,,,0
2016-01-31 08:31Z,1.1,,,,0
2016-01-31 08:32Z,1.1,,,,0
2016-01-31 08:33Z,1.2,,,,0
2016-01-31 08:34Z,1.1,,,,0
2016-01-31 08:35Z,1.1,,,,0
2016-01-31 08:36Z,1.2,,,,0
2016-01-31 08:37Z,1.1,,,,0
2016-01-31 08:38Z,1.1,,,,0
2016-01-31 08:39Z,1.2,,,,0
2016-01-31 08:40Z,1.1,,,,0
2016-01-31 08:41Z,1.2,,,,0
2016-01-31 08:42Z,1.1,,,,0
2016-01-31 08:43Z,1.1,,,,0
2016-01-31 08:44Z,1.2,,,,0
2016-01-31 08:45Z,1.1,,,,0
2016-01-31 08:46Z,1.1,,,,0
2016-01-31 08:47Z,1.2,,,,0
2016-01-31 08:48Z,1.1,,,,0
2016-01-31 08:49Z,1.1,,,,0
2016-01-31 08:50Z,1.2,,,,0
2016-01-31 08:51Z,1.1,,,,0
2016-01-31 08:52Z,1.1,,,,0
2016-01-31 08:53Z,1.2,,,,0
2016-01-31 08:54Z,1.1,,,,0
2016-01-31 08:55Z,1.1,,,,0
2016-01-31 08:56Z,1.2,,,,0
2016-01-31 08:57Z,1.1,,,,0
2016-01-31 08:58Z,1.1,,,,0
2016-01-31 08:59Z,1.2,,,,0
2016-01-31 09:00Z,1.1,,,,0
2016-01-31 09:01Z,1.1,,,,0
2016-01-31 09:02Z,1.2,,,,0
2016-01-31 09:03Z,1.1,,,,0
2016-01-31 09:04Z,1.2,,,,0
2016-01-31 09:05Z,1.1,,,,0
2016-01-31 09:06Z,1.1,,,,0
2016-01-31 09:07Z,1.2,,,,0
2016-01-31 09:08Z,1.1,,,,0
2016-01-31 09:09Z,1.1,,,,0
2016-01-31 09:10Z,1.2,,,,0
2016-01-31 09:11Z,1.1,,,,0
2016-01-31 09:12Z,1.1,,,,0
2016-01-31 09:13Z,1.2,,,,0
2016-01-31 09:14Z,1.1,,,,0
2016-01-31 09:15Z,1.1,,,,0
2016-01-31 09:16Z,1.2,,,,0
2016-01-31 09:17Z,1.1,,,,0
2016-01-31 09:18Z,1.1,,,,0
2016-01-31 09:19Z,1.2,,,,0
2016-01-31 09:20Z,1.1,,,,0
2016-01-31 09:21Z,1.1,,,,0
2016-01-31 09:22Z,1.2,,,,0
2016-01-31 09:23Z,1.1,,,,0
2016-01-31 09:24Z,1.1,,,,0
2016-01-31 09:25Z,1.2,,,,0
2016-01-31 09:26Z,1.1,,,,0
2016-01-31 09:27Z,1.2,,,,0
2016-01-31 09:28Z,1.1,,,,0
2016-01-31 09:29Z,1.1,,,,0
2016-01-31 09:30Z,1.2,,,,0
2016-01-31 09:31Z,1.1,,,,0
2016-01-31 09:32Z,1.1,,,,0
2016-01-31 09:33Z,1.2,,,,0
2016-01-31 09:34Z,1.1,,,,0
2016-01-31 09:35Z,1.1,,,,0
2016-01-31 09:36Z,1.2,,,,0
2016-01-31 09:37Z,1.1,,,,0
2016-01-31 09:38Z,1.1,,,,0
2016-01-31 09:39Z,1.2,,,,0
2016-01-31 09:40Z,1.1,,,,0
2016-01-31 09:41Z,1.1,,,,0
2016-01-31 09:42Z,1.2,,,,0
2016-01-31 09:43Z,1.1,,,,0
2016-01-31 09:44Z,1.1,,,,0
2016-01-31 09:45Z,1.2,,,,0
2016-01-31 09:46Z,1.1,,,,0
2016-01-31 09:47Z,1.1,,,,0
2016-01-31 09:48Z,1.2,,,,0
2016-01-31 09:49Z,1.1,,,,0
2016-01-31 09:50Z,1.1,,,,0
2016-01-31 09:51Z,1.2,,,,0
2016-01-31 09:52Z,1.1,,,,0
2016-01-31 09:53Z,1.2,,,,0
2016-01-31 09:54Z,1.1,,,,0
2016-01-31 09:55Z,1.1,,,,0
2016-01-31 09:56Z,1.2,,,,0
2016-01-31 09:57Z,1.1,,,,0
2016-01-31 09:58Z,1.1,,,,0
2016-01-31 09:59Z,1.2,,,,0
2016-01-31 10:00Z,1.1,,,,0
2016-01-31 10:01Z,1.1,,,,0
2016-01-31 10:02Z,1.2,,,,0
2016-01-31 10:03Z,1.1,,,,0
2016-01-31 10:04Z,1.1,,,,0
2016-01-31 10:05Z,1.2,,,,0
2016-01-31 10:06Z,1.1,,,,0
2016-01-31 10:07Z,1.1,,,,0
2016-01-31 10:08Z,1.2,,,,0
2016-01-31 10:09Z,1.1,,,,0
2016-01-31 10:10Z,1.1,,,,0
2016-01-31 10:11Z,1.2,,,,0
2016-01-31 10:12Z,1.1,,,,0
2016-01-31 10:13Z,1.1,,,,0
2016-01-31 10:14Z,1.2,,,,0
2016-01-31 10:15Z,1.1,,,,0
2016-01-31 10:16Z,1.2,,,,0
2016-01-31 10:17Z,1.1,,,,0
2016-01-31 10:18Z,1.1,,,,0
2016-01-31 10:19Z,1.2,,,,0
2016-01-31 10:20Z,1.1,,,,0
2016-01-31 10:21Z,1.1,,,,0
2016-01-31 10:22Z,1.2,,,,0
2016-01-31 10:23Z,1.1,,,,0
2016-01-31 10:24Z,1.1,,,,0
2016-01-31 10:25Z,1.2,,,,0
2016-01-31 10:26Z,1.1,,,,0
2016-01-31 10:27Z,1.1,,,,0
2016-01-31 10:28Z,1.2,,,,0
2016-01-31 10:29Z,1.1,,,,0
2016-01-31 10:30Z,1.1,,,,0
2016-01-31 10:31Z,1.2,,,,0
2016-01-31 10:32Z,1.1,,,,0
2016-01-31 10:33Z,1.1,,,,0
2016-01-31 10:34Z,1.2,,,,0
2016-01-31 10:35Z,1.1,,,,0
2016-01-31 10:36Z,1.1,,,,0
2016-01-31 10:37Z,1.2,,,,0
2016-01-31 10:38Z,1.1,,,,0
2016-01-31 10:39Z,1.2,,,,0
2016-01-31 10:40Z,1.1,,,,0
2016-01-31 10:41Z,1.1,,,,0
2016-01-31 10:42Z,1.2,,,,0
2016-01-31 10:43Z,1.1,,,,0
2016-01-31 10:44Z,1.1,,,,0
2016-01-31 10:45Z,1.2,,,,0
2016-01-31 10:46Z,1.1,,,,0
2016-01-31 10:47Z,1.1,,,,0
2016-01-31 10:48Z,1.2,,,,0
2016-01-31 10:49Z,1.1,,,,0
2016-01-31 10:50Z,1.1,,,,0
2016-01-31 10:51Z,1.2,,,,0
2016-01-31 10:52Z,1.1,,,,0
2016-01-31 10:53Z,1.1,,,,0
2016-01-31 10:54Z,1.2,,,,0
2016-01-31 10:55Z,1.1,,,,0
2016-01-31 10:56Z,1.1,,,,0
2016-01-31 10:57Z,1.2,,,,0
2016-01-31 10:58Z,1.1,,,,0
2016-01-31 10:59Z,1.1,,,,0
2016-01-31 11:00Z,1.2,,,,0
2016-01-31 11:01Z,1.1,,,,0
2016-01-31 11:02Z,1.2,,,,0
2016-01-31 11:03Z,1.1,,,,0
2016-01-31 11:04Z,1.1,,,,0
2016-01-31 11:05Z,1.2,,,,0
2016-01-31 11:06Z,1.1,,,,0
2016-01-31 11:07Z,1.1,,,,0
2016-01-31 11:08Z,1.2,,,,0
2016-01-31 11:09Z,1.1,,,,0
2016-01-31 11:10Z,1.1,,,,0
2016-01-31 11:11Z,1.2,,,,0
2016-01-31 11:12Z,1.1,,,,0
2016-01-31 11:13Z,1.1,,,,0
2016-01-31 11:14Z,1.2,,,,0
2016-01-31 11:15Z,1.1,,,,0
2016-01-31 11:16Z,1.1,,,,0
2016-01-31 11:17Z,1.2,,,,0
2016-01-31 11:18Z,1.1,,,,0
2016-01-31 11:19Z,1.1,,,,0
2016-01-31 11:20Z,1.2,,,,0
2016-01-31 11:21Z,1.1,,,,0
2016-01-31 11:22Z,1.1,,,,0
2016-01-31 11:23Z,1.2,,,,0
2016-01-31 11:24Z,1.1,,,,0
2016-01-31 11:25Z,1.2,,,,0
2016-01-31 11:26Z,1.1,,,,0
2016-01-31 11:27Z,1.1,,,,0
2016-01-31 11:28Z,1.2,,,,0
2016-01-31 11:29Z,1.1,,,,0
2016-01-31 11:30Z,1.1,,,,0
2016-01-31 11:31Z,1.2,,,,0
2016-01-31 11:32Z,1.1,,,,0
2016-01-31 11:33Z,1.1,,,,0
2016-01-31 11:34Z,1.2,,,,0
2016-01-31 11:35Z,1.1,,,,0
2016-01-31 11:36Z,1.1,,,,0
2016-01-31 11:37Z,1.2,,,,0
2016-01-31 11:38Z,1.1,,,,0
2016-01-31 11:39Z,1.1,,,,0
2016-01-31 11:40Z,1.2,,,,0
2016-01-31 11:41Z,1.1,,,,0
2016-01-31 11:42Z,1.1,,,,0
2016-01-31 11:43Z,1.2,,,,0
2016-01-31 11:44Z,1.1,,,,0
2016-01-31 11:45Z,1.1,,,,0
2016-01-31 11:46Z,1.2,,,,0
2016-01-31 11:47Z,1.1,,,,0
2016-01-31 11:48Z,1.1,,,,0
2016-01-31 11:49Z,1.2,,,,0
2016-01-31 11:50Z,1.1,,,,0
2016-01-31 11:51Z,1.2,,,,0
2016-01-31 11:52Z,1.1,,,,0
2016-01-31 11:53Z,1.1,,,,0
2016-01-31 11:54Z,1.2,,,,0
2016-01-31 11:55Z,1.1,,,,0
2016-01-31 11:56Z,1.1,,,,0
2016-01-31 11:57Z,1.2,,,,0
2016-01-31 11:58Z,1.1,,,,0
2016-01-31 11:59Z,1.1,,,,0
2016-01-31 12:00Z,1.2,,,,0
2016-01-31 12:01Z,1.1,,,,0
2016-01-31 12:02Z,1.1,,,,0
2016-01-31 12:03Z,1.2,,,,0
2016-01-31 12:04Z,1.1,,,,0
2016-01-31 12:05Z,1.1,,,,0
2016-01-31 12:06Z,1.2,,,,0
2016-01-31 12:07Z,1.1,,,,0
2016-01-31 12:08Z,1.1,,,,0
2016-01-31 12:09Z,1.2,,,,0
2016-01-31 12:10Z,1.1,,,,0
2016-01-31 12:11Z,1.1,,,,0
2016-01-31 12:12Z,1.2,,,,0
2016-01-31 12:13Z,1.1,,,,0
2016-01-31 12:14Z,1.2,,,,0
2016-01-31 12:15Z,1.1,,,,0
2016-01-31 12:16Z,1.1,,,,0
2016-01-31 12:17Z,1.2,,,,0
2016-01-31 12:18Z,1.1,,,,0
2016-01-31 12:19Z,1.1,,,,0
2016-01-31 12:20Z,1.2,,,,0
2016-01-31 12:21Z,1.1,,,,0
2016-01-31 12:22Z,1.1,,,,0
2016-01-31 12:23Z,1.2,,,,0
2016-01-31 12:24Z,1.1,,,,0
2016-01-31 12:25Z,1.1,,,,0
2016-01-31 12:26Z,1.2,,,,0
2016-01-31 12:27Z,1.1,,,,0
2016-01-31 12:28Z,1.1,,,,0
2016-01-31 12:29Z,1.2,,,,0
2016-01-31 12:30Z,1.1,,,,0
2016-01-31 12:31Z,1.1,,,,0
2016-01-31 12:32Z,1.2,,,,0
2016-01-31 12:33Z,1.1,,,,0
2016-01-31 12:34Z,1.1,,,,0
2016-01-31 12:35Z,1.2,,,,0
2016-01-31 12:36Z,1.1,,,,0
2016-01-31 12:37Z,1.2,,,,0
2016-01-31 12:38Z,1.1,,,,0
2016-01-31 12:39Z,1.1,,,,0
2016-01-31 12:40Z,1.2,,,,0
2016-01-31 12:41Z,1.1,,,,0
2016-01-31 12:42Z,1.1,,,,0
2016-01-31 12:43Z,1.2,,,,0
2016-01-31 12:44Z,1.1,,,,0
2016-01-31 12:45Z,1.1,,,,0
2016-01-31 12:46Z,1.2,,,,0
2016-01-31 12:47Z,1.1,,,,0
2016-01-31 12:48Z,1.1,,,,0
2016-01-31 12:49Z,1.2,,,,0
2016-01-31 12:50Z,1.1,,,,0
2016-01-31 12:51Z,1.1,,,,0
2016-01-31 12:52Z,1.2,,,,0
2016-01-31 12:53Z,1.1,,,,0
2016-01-31 12:54Z,1.1,,,,0
2016-01-31 12:55Z,1.2,,,,0
2016-01-31 12:56Z,1.1,,,,0
2016-01-31 12:57Z,1.1,,,,0
2016-01-31 12:58Z,1.2,,,,0
2016-01-31 12:59Z,1.1,,,,0
2016-01-31 13:00Z,1.2,,,,0
2016-01-31 13:01Z,1.1,,,,0
2016-01-31 13:02Z,1.1,,,,0
2016-01-31 13:03Z,1.2,,,,0
2016-01-31 13:04Z,1.1,,,,0
2016-01-31 13:05Z,1.1,,,,0
2016-01-31 13:06Z,1.2,,,,0
2016-01-31 13:07Z,1.1,,,,0
2016-01-31 13:08Z,1.1,,,,0
2016-01-31 13:09Z,1.2,,,,0
2016-01-31 13:10Z,1.1,,,,0
2016-01-31 13:11Z,1.1,,,,0
2016-01-31 13:12Z,1.2,,,,0
2016-01-31 13:13Z,1.1,,,,0
2016-01-31 13:14Z,1.1,,,,0
2016-01-31 13:15Z,1.2,,,,0
2016-01-31 13:16Z,1.1,,,,0
2016-01-31 13:17Z,1.1,,,,0
2016-01-31 13:18Z,1.2,,,,0
2016-01-31 13:19Z,1.1,,,,0
2016-01-31 13:20Z,1.1,,,,0
2016-01-31 13:21Z,1.2,,,,0
2016-01-31 13:22Z,1.1,,,,0
2016-01-31 13:23Z,1.1,,,,0
2016-01-31 13:24Z,1.2,,,,0
2016-01-31 13:25Z,1.1,,,,0
2016-01-31 13:26Z,1.2,,,,0
2016-01-31 13:27Z,1.1,,,,0
2016-01-31 13:28Z,1.1,,,,0
2016-01-31 13:29Z,1.2,,,,0
2016-01-31 13:30Z,1.1,,,,0
2016-01-31 13:31Z,1.1,,,,0
2016-01-31 13:32Z,1.2,,,,0
2016-01-31 13:33Z,1.1,,,,0
2016-01-31 13:34Z,1.1,,,,0
2016-01-31 13:35Z,1.2,,,,0
2016-01-31 13:36Z,1.1,,,,0
2016-01-31 13:37Z,1.1,,,,0
2016-01-31 13:38Z,1.2,,,,0
2016-01-31 13:39Z,1.1,,,,0
2016-01-31 13:40Z,1.1,,,,0
2016-01-31 13:41Z,1.2,,,,0
2016-01-31 13:42Z,1.1,,,,0
2016-01-31 13:43Z,1.1,,,,0
2016-01-31 13:44Z,1.2,,,,0
2016-01-31 13:45Z,1.1,,,,0
2016-01-31 13:46Z,1.1,,,,0
2016-01-31 13:47Z,1.2,,,,0
2016-01-31 13:48Z,1.1,,,,0
2016-01-31 13:49Z,1.2,,,,0
2016-01-31 13:50Z,1.1,,,,0
2016-01-31 13:51Z,1.1,,,,0
2016-01-31 13:52Z,1.2,,,,0
2016-01-31 13:53Z,1.1,,,,0
2016-01-31 13:54Z,1.1,,,,0
2016-01-31 13:55Z,1.2,,,,0
2016-01-31 13:56Z,1.1,,,,0
2016-01-31 13:57Z,1.1,,,,0
2016-01-31 13:58Z,1.2,,,,0
2016-01-31 13:59Z,1.1,,,,0
2016-01-31 14:00Z,1.1,,,,0
2016-01-31 14:01Z,1.2,,,,0
2016-01-31 14:02Z,1.1,,,,0
2016-01-31 14:03Z,1.1,,,,0
2016-01-31 14:04Z,1.2,,,,0
2016-01-31 14:05Z,1.1,,,,0
2016-01-31 14:06Z,1.1,,,,0
2016-01-31 14:07Z,1.2,,,,0
2016-01-31 14:08Z,1.1,,,,0
2016-01-31 14:09Z,1.1,,,,0
2016-01-31 14:10Z,1.2,,,,0
2016-01-31 14:11Z,1.1,,,,0
2016-01-31 14:12Z,1.2,,,,0
2016-01-31 14:13Z,1.1,,,,0
2016-01-31 14:14Z,1.1,,,,0
2016-01-31 14:15Z,1.2,,,,0
2016-01-31 14:16Z,1.1,,,,0
2016-01-31 14:17Z,1.1,,,,0
2016-01-31 14:18Z,1.2,,,,0
2016-01-31 14:19Z,1.1,,,,0
2016-01-31 14:20Z,1.1,,,,0
2016-01-31 14:21Z,1.2,,,,0
2016-01-31 14:22Z,1.1,,,,0
2016-01-31 14:23Z,1.1,,,,0
2016-01-31 14:24Z,1.2,,,,0
2016-01-31 14:25Z,1.1,,,,0
2016-01-31 14:26Z,1.1,,,,0
2016-01-31 14:27Z,1.2,,,,0
2016-01-31 14:28Z,1.1,,,,0
2016-01-31 14:29Z,1.1,,,,0
2016-01-31 14:30Z,1.2,,,,0
2016-01-31 14:31Z,1.1,,,,0
2016-01-31 14:32Z,1.1,,,,0
2016-01-31 14:33Z,1.2,,,,0
2016-01-31 14:34Z,1.1,,,,0
2016-01-31 14:35Z,1.2,,,,0
2016-01-31 14:36Z,1.1,,,,0
2016-01-31 14:37Z,1.1,,,,0
2016-01-31 14:38Z,1.2,,,,0
2016-01-31 14:39Z,1.1,,,,0
2016-01-31 14:40Z,1.1,,,,0
2016-01-31 14:41Z,1.2,,,,0
2016-01-31 14:42Z,1.1,,,,0
2016-01-31 14:43Z,1.1,,,,0
2016-01-31 14:44Z,1.2,,,,0
2016-01-31 14:45Z,1.1,,,,0
2016-01-31 14:46Z,1.1,,,,0
2016-01-31 14:47Z,1.2,,,,0
2016-01-31 14:48Z,1.1,,,,0
2016-01-31 14:49Z,1.1,,,,0
2016-01-31 14:50Z,1.2,,,,0
2016-01-31 14:51Z,1.1,,,,0
2016-01-31 14:52Z,1.1,,,,0
2016-01-31 14:53Z,1.2,,,,0
2016-01-31 14:54Z,1.1,,,,0
2016-01-31 14:55Z,1.1,,,,0
2016-01-31 14:56Z,1.2,,,,0
2016-01-31 14:57Z,1.1,,,,0
2016-01-31 14:58Z,1.2,,,,0
2016-01-31 14:59Z,1.1,,,,0
2016-01-31 15:00Z,1.1,,,,0
2016-01-31 15:01Z,1.2,,,,0
2016-01-31 15:02Z,1.1,,,,0
2016-01-31 15:03Z,1.1,,,,0
2016-01-31 15:04Z,1.2,,,,0
2016-01-31 15:05Z,1.1,,,,0
2016-01-31 15:06Z,1.1,,,,0
2016-01-31 15:07Z,1.2,,,,0
2016-01-31 15:08Z,1.1,,,,0
2016-01-31 15:09Z,1.1,,,,0
2016-01-31 15:10Z,1.2,,,,0
2016-01-31 15:11Z,1.1,,,,0
2016-01-31 15:12Z,1.1,,,,0
2016-01-31 15:13Z,1.2,,,,0
2016-01-31 15:14Z,1.1,,,,0
2016-01-31 15:15Z,1.1,,,,0
2016-01-31 15:16Z,1.2,,,,0
2016-01-31 15:17Z,1.1,,,,0
2016-01-31 15:18Z,1.1,,,,0
2016-01-31 15:19Z,1.2,,,,0
2016-01-31 15:20Z,1.1,,,,0
2016-01-31 15:21Z,1.1,,,,0
2016-01-31 15:22Z,1.2,,,,0
2016-01-31 15:23Z,1.1,,,,0
2016-01-31 15:24Z,1.2,,,,0
2016-01-31 15:25Z,1.1,,,,0
2016-01-31 15:26Z,1.1,,,,0
2016-01-31 15:27Z,1.2,,,,0
2016-01-31 15:28Z,1.1,,,,0
2016-01-31 15:29Z,1.1,,,,0
2016-01-31 15:30Z,1.2,,,,0
2016-01-31 15:31Z,1.1,,,,0
2016-01-31 15:32Z,1.1,,,,0
2016-01-31 15:33Z,1.2,,,,0
2016-01-31 15:34Z,1.1,,,,0
